dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
IRIDIUMPIT1,4.0,457,876,7051323.322594401,1405151.1675000002,147.30389404296875,0.08729273825883865,12.858560562133789
IRIDIUMPIT1,4.0,464,859,7051094.684278251,1405057.0105,131.1725311279297,0.09119513630867004,11.962296485900879
IRIDIUMPIT1,4.0,471,868,7051215.7280926835,1404962.8535000002,130.0403289794922,0.08787009865045547,11.426656723022461
IRIDIUMPIT1,4.0,456,859,7051094.684278251,1405164.6185,126.1815185546875,0.08565758913755417,10.808404922485352
IRIDIUMPIT1,4.0,2792,667,7048512.416237013,1373743.0825000007,110.47078704833984,0.09331446886062622,10.308523178100586
IRIDIUMPIT1,4.0,1761,716,7049171.432560038,1387611.0635000004,69.58595275878906,0.14041748642921448,9.771084785461426
IRIDIUMPIT1,4.0,703,109,7041007.699742168,1401842.2215000002,134.66671752929688,0.07105861604213715,9.569231033325195
IRIDIUMPIT1,4.0,689,119,7041142.192869316,1402030.5355000002,141.7796173095703,0.06684765964746475,9.477635383605957
IRIDIUMPIT1,4.0,1337,425,7045257.682560038,1393314.2875000003,48.27938461303711,0.1771487593650818,8.552633285522461
IRIDIUMPIT1,4.0,2108,281,7043320.98152911,1382943.5665000007,58.50697708129883,0.13989640772342682,8.184915542602539
IRIDIUMPIT1,4.0,2685,735,7049426.969501618,1375182.3395000007,122.51528930664062,0.06676365435123444,8.17956829071045
IRIDIUMPIT1,4.0,694,103,7040927.00386588,1401963.2805,131.59005737304688,0.06128276139497757,8.064202308654785
IRIDIUMPIT1,4.0,4311,934,7052103.382731859,1353311.0135000013,64.54946899414062,0.11973408609628677,7.728771686553955
IRIDIUMPIT1,4.0,701,122,7041182.54080746,1401869.1235000002,122.23814392089844,0.06305739283561707,7.708018779754639
IRIDIUMPIT1,4.0,2907,890,7051511.6129724085,1372196.2175000007,177.310791015625,0.04214506223797798,7.472774505615234
IRIDIUMPIT1,4.0,2670,738,7049467.317439763,1375384.1045000008,152.0401153564453,0.048731181770563126,7.409094333648682
IRIDIUMPIT1,4.0,2906,875,7051309.8732816875,1372209.6685000008,184.58999633789062,0.03821111470460892,7.053389549255371
IRIDIUMPIT1,4.0,2892,880,7051377.119845261,1372397.9825000009,186.023193359375,0.03784143924713135,7.0393853187561035
IRIDIUMPIT1,4.0,4317,947,7052278.223797151,1353230.3075000013,57.56953430175781,0.12193017452955246,7.019463539123535
IRIDIUMPIT1,4.0,1675,495,7046199.134450072,1388767.8495000005,70.14173889160156,0.09518330544233322,6.6763224601745605
IRIDIUMPIT1,4.0,33,525,7046602.613831515,1410854.3915,8.901960372924805,0.7036545276641846,6.263904571533203
IRIDIUMPIT1,4.0,4629,1027,7053354.168814333,1349033.5955000012,87.26599884033203,0.06980875134468079,6.091930389404297
IRIDIUMPIT1,4.0,2674,726,7049305.9256871855,1375330.3005000008,140.15992736816406,0.043305180966854095,6.069651126861572
IRIDIUMPIT1,4.0,4635,1027,7053354.168814333,1348952.8895000012,71.24248504638672,0.07995135337114334,5.695932865142822
IRIDIUMPIT1,4.0,1302,603,7047651.660223268,1393785.0725000002,53.082942962646484,0.1063840463757515,5.6471781730651855
IRIDIUMPIT1,4.0,2790,647,7048243.429982718,1373769.9845000007,132.96377563476562,0.04147792235016823,5.515061378479004
IRIDIUMPIT1,4.0,4306,945,7052251.325171721,1353378.2685000012,57.51833724975586,0.09217338263988495,5.30165958404541
IRIDIUMPIT1,4.0,1997,789,7050153.232388216,1384436.6275000006,124.5687255859375,0.04083748906850815,5.087073802947998
IRIDIUMPIT1,4.0,9,813,7050476.015893371,1411177.2155,7.30133056640625,0.6542347073554993,4.7767839431762695
IRIDIUMPIT1,4.0,692,899,7051632.656786841,1401990.1825,48.93262481689453,0.09549614787101746,4.672877311706543
IRIDIUMPIT1,4.0,61,393,7044827.304553165,1410477.7635000001,8.169575691223145,0.5683712363243103,4.643352031707764
IRIDIUMPIT1,4.0,1994,777,7049991.840635639,1384476.9805000005,126.64234924316406,0.03659956902265549,4.6350555419921875
IRIDIUMPIT1,4.0,1572,512,7046427.772766223,1390153.3025000005,66.0474853515625,0.07012268900871277,4.63142728805542
IRIDIUMPIT1,4.0,2006,779,7050018.739261068,1384315.5685000005,117.79408264160156,0.03856480121612549,4.542705535888672
IRIDIUMPIT1,4.0,42,482,7046024.29338478,1410733.3325,8.343206405639648,0.5409125089645386,4.51294469833374
IRIDIUMPIT1,4.0,1139,52,7040241.088917426,1395977.5855000003,10.278522491455078,0.4369891583919525,4.491602897644043
IRIDIUMPIT1,4.0,62,365,7044450.723797151,1410464.3125,6.181468963623047,0.7053209543228149,4.359919548034668
IRIDIUMPIT1,4.0,3055,506,7046347.076889935,1370205.4695000008,120.33910369873047,0.035480841994285583,4.26973295211792
IRIDIUMPIT1,4.0,1759,728,7049332.824312615,1387637.9655000004,54.10960388183594,0.07729736715555191,4.182529926300049
IRIDIUMPIT1,4.0,2805,657,7048377.923109866,1373568.2195000008,105.18391418457031,0.039430245757102966,4.147427558898926
IRIDIUMPIT1,4.0,4633,1034,7053448.314003336,1348979.7915000012,59.30321502685547,0.06839736551046371,4.056183815002441
IRIDIUMPIT1,4.0,3043,487,7046091.539948354,1370366.8815000008,76.49252319335938,0.05202801898121834,3.9797544479370117
IRIDIUMPIT1,4.0,4874,956,7052399.267611584,1345738.1005000013,44.03854751586914,0.08930008858442307,3.9326462745666504
IRIDIUMPIT1,4.0,4625,1016,7053206.226374471,1349087.3995000012,60.37396240234375,0.06471177190542221,3.9069061279296875
IRIDIUMPIT1,4.0,2792,711,7049104.1859964635,1373743.0825000007,77.76171112060547,0.05015326291322708,3.900003433227539
IRIDIUMPIT1,4.0,1560,504,7046320.178264505,1390314.7145000005,58.75907516479492,0.06546632200479507,3.846740484237671
IRIDIUMPIT1,4.0,1558,509,7046387.424828079,1390341.6165000005,63.130435943603516,0.06055580824613571,3.8229146003723145
IRIDIUMPIT1,4.0,1921,899,7051632.656786841,1385458.9035000005,44.854339599609375,0.084896981716156,3.807997941970825
IRIDIUMPIT1,4.0,774,597,7047570.964346979,1400887.2005000003,47.417930603027344,0.07691282778978348,3.6470470428466797
IRIDIUMPIT1,4.0,2602,605,7047678.558848698,1376298.7725000007,32.65928649902344,0.11099468916654587,3.625007390975952
IRIDIUMPIT1,4.0,3040,502,7046293.2796390755,1370407.2345000007,103.69139862060547,0.034162551164627075,3.542362689971924
IRIDIUMPIT1,4.0,3047,514,7046454.671391653,1370313.0775000008,95.87779235839844,0.03691381588578224,3.539215087890625
IRIDIUMPIT1,4.0,1910,902,7051673.004724986,1385606.8645000006,44.13417434692383,0.07949696481227875,3.508533000946045
IRIDIUMPIT1,4.0,1080,49,7040200.740979282,1396771.1945000002,7.903077125549316,0.4421585202217102,3.494412899017334
IRIDIUMPIT1,4.0,1917,890,7051511.6129724085,1385512.7075000005,44.40241241455078,0.07860665023326874,3.4903249740600586
IRIDIUMPIT1,4.0,4855,1086,7054147.678264505,1345993.6695000012,37.33115005493164,0.09276051074266434,3.4628565311431885
IRIDIUMPIT1,4.0,768,606,7047692.008161413,1400967.9065000003,50.01806640625,0.06921518594026566,3.4620096683502197
IRIDIUMPIT1,4.0,4654,1138,7054847.042525673,1348697.3205000013,43.0780143737793,0.07807900011539459,3.36348819732666
IRIDIUMPIT1,4.0,1562,519,7046521.917955226,1390287.8125000005,56.06242752075195,0.05958930030465126,3.3407208919525146
IRIDIUMPIT1,4.0,4853,1093,7054241.823453508,1346020.5715000012,33.001380920410156,0.10029682517051697,3.309933662414551
IRIDIUMPIT1,4.0,4571,763,7049803.5502576325,1349813.7535000013,34.874168395996094,0.09275681525468826,3.234816789627075
