dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
PRCLRMPIT01,5.0,4666,536,3335650.9437452736,1044814.8055000012,84.67626190185547,0.02684803679585457,2.2733914852142334
PRCLRMPIT01,5.0,3949,112,3330208.9304218097,1054016.0665000011,9.065564155578613,0.2479066252708435,2.247413396835327
PRCLRMPIT01,5.0,292,1001,3341619.1894891667,1100946.3475000001,130.4696807861328,0.017079249024391174,2.2283241748809814
PRCLRMPIT01,5.0,4665,546,3335779.29311611,1044827.6385000012,71.39270782470703,0.03105951100587845,2.2174224853515625
PRCLRMPIT01,5.0,315,617,3336690.5736490483,1100651.1885000002,55.45404815673828,0.039639897644519806,2.198192834854126
PRCLRMPIT01,5.0,1616,699,3337743.038489907,1083955.4555000004,62.328880310058594,0.034840650856494904,2.1715786457061768
PRCLRMPIT01,5.0,389,648,3337088.456698641,1099701.5465000002,50.55195999145508,0.03886869549751282,1.9648886919021606
PRCLRMPIT01,5.0,311,627,3336818.923019885,1100702.5205,68.16919708251953,0.0278716329485178,1.8999868631362915
PRCLRMPIT01,5.0,1496,1147,3343493.0903033786,1085495.4155000004,51.48263168334961,0.03573673218488693,1.8398209810256958
PRCLRMPIT01,5.0,2607,1078,3342607.4796446073,1071237.9525000006,30.359878540039062,0.060392316430807114,1.8335033655166626
PRCLRMPIT01,5.0,2613,520,3335445.584751935,1071160.9545000007,45.61508560180664,0.03900432586669922,1.7791856527328491
PRCLRMPIT01,5.0,2418,675,3337434.9999999,1073663.3895000005,46.53928756713867,0.03724024072289467,1.7331342697143555
PRCLRMPIT01,5.0,2610,525,3335509.7594373534,1071199.4535000008,46.24272537231445,0.03729144111275673,1.724457859992981
PRCLRMPIT01,5.0,2571,984,3341400.9955587448,1071699.9405000007,67.81230163574219,0.024557368829846382,1.665291666984558
PRCLRMPIT01,5.0,2193,1102,3342915.5181346145,1076550.8145000006,33.975284576416016,0.04771721363067627,1.6212059259414673
PRCLRMPIT01,5.0,1634,700,3337755.8734269906,1083724.4615000004,95.49125671386719,0.01690017431974411,1.613818883895874
PRCLRMPIT01,5.0,1372,657,3337203.9711323944,1087086.7075000003,40.297515869140625,0.03963036462664604,1.5970052480697632
PRCLRMPIT01,5.0,122,1093,3342800.0037008617,1103127.9575,70.26914978027344,0.022405749186873436,1.5744329690933228
PRCLRMPIT01,5.0,4487,917,3340541.054774141,1047111.9125000011,44.29076385498047,0.03522460162639618,1.5601245164871216
PRCLRMPIT01,5.0,394,641,3336998.612139056,1099637.3815000001,60.64558029174805,0.025464657694101334,1.5443189144134521
PRCLRMPIT01,5.0,4496,923,3340618.0643966426,1046996.4155000012,41.28772735595703,0.03716586157679558,1.5344939231872559
