dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
SWFECUNPIT1,5.0,2924,1205,-4122701.272307386,-207607.64759993044,10.365094184875488,0.054172057658433914,0.5614984631538391
SWFECUNPIT1,5.0,3753,1206,-4122691.48406376,-215719.24679992773,43.59743881225586,0.012521889060735703,0.5459222793579102
SWFECUNPIT1,5.0,1553,313,-4131432.385621831,-194192.68679993492,52.09242630004883,0.010040206834673882,0.5230187177658081
SWFECUNPIT1,5.0,4582,1185,-4122897.0371799073,-223830.84599992505,40.51130676269531,0.012431271374225616,0.5036070346832275
SWFECUNPIT1,5.0,4917,1050,-4124218.450069425,-227108.75399992394,3.877699136734009,0.12695300579071045,0.4922855496406555
SWFECUNPIT1,5.0,1266,126,-4133262.7871799036,-191384.44919993586,11.133389472961426,0.04281337186694145,0.4766579568386078
SWFECUNPIT1,5.0,3192,329,-4131275.7737238137,-210229.97399992956,49.829063415527344,0.009282413870096207,0.46253398060798645
SWFECUNPIT1,5.0,3187,341,-4131158.314800301,-210181.0499999296,48.453426361083984,0.009143277071416378,0.44302311539649963
SWFECUNPIT1,5.0,3144,1226,-4122495.7191912387,-209760.30359992973,6.520503520965576,0.06603079289197922,0.43055403232574463
SWFECUNPIT1,5.0,3759,1199,-4122760.001769142,-215777.95559992772,39.30571746826172,0.010844564996659756,0.42625340819358826
SWFECUNPIT1,5.0,3015,1211,-4122642.5428456296,-208498.06439993015,7.372464179992676,0.05027654394507408,0.37066203355789185
SWFECUNPIT1,5.0,4154,915,-4125539.862958943,-219642.95159992643,48.471527099609375,0.007495730649679899,0.3633294999599457
SWFECUNPIT1,5.0,4161,930,-4125393.039304552,-219711.4451999264,45.60579299926758,0.007844079285860062,0.35773545503616333
SWFECUNPIT1,5.0,4146,927,-4125422.4040354304,-219564.67319992644,44.95570755004883,0.007835750468075275,0.3522616922855377
SWFECUNPIT1,5.0,4776,1097,-4123758.4026190005,-225729.0971999244,49.92829132080078,0.006355090532451868,0.3172987997531891
SWFECUNPIT1,5.0,3984,1069,-4124032.4734405302,-217979.53559992698,29.550098419189453,0.010431871749460697,0.30826282501220703
SWFECUNPIT1,5.0,3200,338,-4131187.6795311794,-210308.25239992954,39.414859771728516,0.007780574262142181,0.30667024850845337
SWFECUNPIT1,5.0,4370,926,-4125432.1922790566,-221756.46839992574,37.08393478393555,0.007952564395964146,0.2949123680591583
SWFECUNPIT1,5.0,4366,930,-4125393.039304552,-221717.32919992573,37.393821716308594,0.007603349629789591,0.28431829810142517
SWFECUNPIT1,5.0,2867,806,-4126606.7815141836,-207049.91399993064,44.441341400146484,0.006166813895106316,0.2740614712238312
SWFECUNPIT1,5.0,3079,1220,-4122554.4486529953,-209124.29159992994,5.012963771820068,0.05209490284323692,0.2611498534679413
SWFECUNPIT1,5.0,4918,651,-4128123.9592762226,-227118.53879992393,63.37446975708008,0.004054115619510412,0.2569274306297302
SWFECUNPIT1,5.0,1343,933,-4125363.674573674,-192137.8787999356,41.327144622802734,0.0060333493165671825,0.24934110045433044
SWFECUNPIT1,5.0,4457,880,-4125882.451485855,-222607.74599992545,33.85729217529297,0.007276364602148533,0.2463580071926117
SWFECUNPIT1,5.0,3332,1241,-4122348.895536848,-211599.84599992912,6.235786437988281,0.038992539048194885,0.24314914643764496
SWFECUNPIT1,5.0,3327,1240,-4122358.683780474,-211550.92199992912,6.594210624694824,0.03594858944416046,0.2370525747537613
SWFECUNPIT1,5.0,3231,1230,-4122456.5662167347,-210611.58119992944,7.4027509689331055,0.0316634476184845,0.23439662158489227
SWFECUNPIT1,5.0,4906,644,-4128192.476981605,-227001.12119992397,73.89530944824219,0.003031359752640128,0.22400327026844025
SWFECUNPIT1,5.0,2677,1188,-4122867.672449029,-205190.80199993125,4.752058506011963,0.04585821181535721,0.21792089939117432
SWFECUNPIT1,5.0,4714,507,-4129533.4663583753,-225122.4395999246,137.75784301757812,0.0015564779751002789,0.21441705524921417
SWFECUNPIT1,5.0,2033,520,-4129406.2191912364,-198889.39079993335,49.895652770996094,0.004284683149307966,0.21378706395626068
SWFECUNPIT1,5.0,4688,936,-4125334.309842796,-224868.0347999247,46.984981536865234,0.004489433020353317,0.21093592047691345
SWFECUNPIT1,5.0,4465,878,-4125902.0279731075,-222686.02439992543,31.37837791442871,0.006710221525281668,0.21055586636066437
SWFECUNPIT1,5.0,4719,517,-4129435.5839221147,-225171.3635999246,127.23033142089844,0.001633187523111701,0.20779098570346832
SWFECUNPIT1,5.0,4163,1015,-4124561.038596337,-219731.0147999264,38.03925323486328,0.0053993710316717625,0.20538803935050964
SWFECUNPIT1,5.0,4462,885,-4125833.5102677247,-222656.66999992542,31.79653549194336,0.006439328193664551,0.20474833250045776
SWFECUNPIT1,5.0,3905,1043,-4124286.9677748075,-217206.53639992725,26.92725944519043,0.0074705807492136955,0.20116226375102997
SWFECUNPIT1,5.0,4711,494,-4129660.713525514,-225093.08519992462,126.37251281738281,0.0014996244572103024,0.18951131403446198
