dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
INGENIIPIT,2.0,2449,610,-342783.0982784347,-1090674.079000304,27.511022567749023,0.11298354715108871,3.108292818069458
INGENIIPIT,2.0,2466,633,-342653.31492118933,-1090769.993000304,27.8539981842041,0.11001114547252655,3.0642502307891846
INGENIIPIT,2.0,3587,145,-345406.97919665644,-1097094.675000306,20.937744140625,0.1444830298423767,3.025148630142212
INGENIIPIT,2.0,2425,613,-342766.17001444614,-1090538.671000304,27.039804458618164,0.11128851771354675,3.0092196464538574
INGENIIPIT,2.0,238,1015,-340497.7826399835,-1078199.6170003002,26.510150909423828,0.11137395352125168,2.952540397644043
INGENIIPIT,2.0,233,1026,-340435.7123386922,-1078171.4070003002,21.74268341064453,0.13519646227359772,2.9395339488983154
INGENIIPIT,2.0,3653,903,-341129.77116222185,-1097467.047000306,24.603132247924805,0.11938732117414474,2.9373021125793457
INGENIIPIT,2.0,2413,635,-342642.02941186365,-1090470.967000304,26.58078384399414,0.10952740162611008,2.9113242626190186
INGENIIPIT,2.0,3590,129,-345497.2632712619,-1097111.601000306,20.7918701171875,0.13754989206790924,2.859919548034668
INGENIIPIT,2.0,238,1010,-340525.9964132977,-1078199.6170003002,18.919511795043945,0.14761696755886078,2.7928409576416016
INGENIIPIT,2.0,2264,470,-343573.0839312326,-1089630.3090003037,19.54352378845215,0.14001616835594177,2.7364094257354736
INGENIIPIT,2.0,35,912,-341078.9863702563,-1077054.2910002999,11.934881210327148,0.22751934826374054,2.715416431427002
INGENIIPIT,2.0,3577,133,-345474.6922526105,-1097038.2550003058,17.21289825439453,0.1552644968032837,2.6725518703460693
INGENIIPIT,2.0,4075,1228,-339295.87589679804,-1099847.9710003068,6.907859802246094,0.3732106685638428,2.578087091445923
INGENIIPIT,2.0,4079,1227,-339301.5186514609,-1099870.5390003067,6.894586563110352,0.3674922585487366,2.5337071418762207
INGENIIPIT,2.0,2824,1157,-339696.51147785987,-1092789.8290003047,19.774368286132812,0.1258801519870758,2.4892005920410156
INGENIIPIT,2.0,2818,690,-342331.67790540727,-1092755.9770003047,16.636489868164062,0.14729982614517212,2.450551986694336
INGENIIPIT,2.0,2445,645,-342585.6018652352,-1090651.511000304,40.047691345214844,0.061162836849689484,2.449430465698242
INGENIIPIT,2.0,4855,299,-344537.9949785787,-1104248.7310003082,20.78629493713379,0.11739863455295563,2.4402825832366943
INGENIIPIT,2.0,4853,302,-344521.0667145902,-1104237.4470003082,18.63915252685547,0.13065345585346222,2.435269594192505
INGENIIPIT,2.0,2835,1174,-339600.5846485916,-1092851.8910003046,18.16825294494629,0.13357557356357574,2.42683482170105
INGENIIPIT,2.0,2453,656,-342523.53156394395,-1090696.647000304,28.78407096862793,0.08415831625461578,2.4224188327789307
INGENIIPIT,2.0,2830,1172,-339611.87015791726,-1092823.6810003046,21.64830207824707,0.11070125550031662,2.396494150161743
INGENIIPIT,2.0,4280,1197,-339470.8012913462,-1101004.581000307,22.032236099243164,0.10865210741758347,2.3938488960266113
INGENIIPIT,2.0,2428,635,-342642.02941186365,-1090555.597000304,40.050384521484375,0.058865200728178024,2.357573986053467
INGENIIPIT,2.0,789,844,-341462.69368732953,-1081308.3590003012,18.129606246948242,0.12954287230968475,2.3485612869262695
INGENIIPIT,2.0,1157,757,-341953.61334299686,-1083384.6150003017,15.48337173461914,0.14734645187854767,2.2814199924468994
INGENIIPIT,2.0,1081,1277,-339019.3809183188,-1082955.8230003016,15.136171340942383,0.14947913587093353,2.2625417709350586
INGENIIPIT,2.0,42,647,-342574.3163559095,-1077093.7850003,11.137434005737305,0.2016780525445938,2.24617600440979
INGENIIPIT,2.0,368,196,-345119.1987088515,-1078933.0770003004,9.8527250289917,0.22524146735668182,2.2192423343658447
INGENIIPIT,2.0,4869,1049,-340305.92898144684,-1104327.719000308,15.646349906921387,0.14157266914844513,2.2150955200195312
INGENIIPIT,2.0,41,644,-342591.24461989803,-1077088.1430003,10.43376350402832,0.2067139744758606,2.1568048000335693
