dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
FECNDITATS2,5.0,3728,1069,1484772.7844779124,-42794.27054686591,4.489044666290283,0.3402986526489258,1.5276159048080444
FECNDITATS2,5.0,4573,1082,1484925.3540866475,-52707.472546868885,2.918855667114258,0.4537127614021301,1.3243221044540405
FECNDITATS2,5.0,4637,137,1473834.717143969,-53458.29494686911,3.827240467071533,0.3420076370239258,1.3089454174041748
FECNDITATS2,5.0,2358,784,1481427.9892094855,-26721.97854686109,41.27611541748047,0.031188061460852623,1.2873220443725586
FECNDITATS2,5.0,4580,1080,1484901.8818391499,-52789.59374686891,3.5861785411834717,0.3383432626724243,1.2133593559265137
FECNDITATS2,5.0,3143,82,1473189.2303377814,-35931.284546863855,8.351802825927734,0.13987980782985687,1.1682485342025757
FECNDITATS2,5.0,964,413,1477073.8872986562,-10368.128146856183,42.06975173950195,0.027303382754325867,1.148646593093872
FECNDITATS2,5.0,1917,596,1479221.5979446985,-21548.34294685954,33.25210952758789,0.034430164843797684,1.1448756456375122
FECNDITATS2,5.0,4039,115,1473576.522421494,-46442.798146867004,4.403989315032959,0.2564639747142792,1.1294646263122559
FECNDITATS2,5.0,4986,427,1477238.1930311401,-57552.623346870336,3.314570903778076,0.3173901438713074,1.0520120859146118
FECNDITATS2,5.0,3591,95,1473341.7999465168,-41187.04134686543,4.5542144775390625,0.22879508137702942,1.041981816291809
FECNDITATS2,5.0,1920,586,1479104.2367072098,-21583.537746859547,33.63673400878906,0.03081689588725567,1.0365797281265259
FECNDITATS2,5.0,4852,146,1473940.3422577088,-55980.588946869866,3.3695247173309326,0.29628729820251465,0.9983474016189575
FECNDITATS2,5.0,3529,94,1473330.0638227677,-40459.68214686521,5.148003101348877,0.1890791803598404,0.9733802080154419
FECNDITATS2,5.0,4865,150,1473987.2867527043,-56133.09974686991,2.6568143367767334,0.3604692816734314,0.9576999545097351
FECNDITATS2,5.0,3650,650,1479855.3486271373,-41879.205746865635,38.242591857910156,0.024570755660533905,0.9396494030952454
